342	2.485	2.485	2.485	78.04	0.52	0.52	0	0
343	2.5	2.4875	2.5125	82.32	4.00E-02	4.00E-02	1	1
344	2.5	2.5	2.5	79.4	1	1	0	0
345	2.55	2.53725	2.56275	81.64	5.00E-02	5.00E-02	1	1
346	2.6	2.587	2.613	81.12	5.00E-02	5.00E-02	1	1
347	2.65	2.63675	2.66325	80.61	5.00E-02	5.00E-02	1	1
348	2.686	2.686	2.686	79.33	0.25	0.25	0	0
349	2.7	2.6865	2.7135	79.9	5.00E-02	5.00E-02	1	1
350	2.75	2.73625	2.76375	79.47	5.00E-02	5.00E-02	1	1
351	2.78444	2.68929	2.87925	80	6	6	0	0
352	2.8	2.786	2.814	78.91	5.00E-02	5.00E-02	1	1
353	2.85	2.83575	2.86425	78.21	5.00E-02	5.00E-02	1	1
354	2.886	2.886	2.886	77.82	0.28	0.28	0	0
355	2.9	2.8855	2.9145	77.79	5.00E-02	5.00E-02	1	1
356	2.94	2.94	2.94	74.3	6.1	6.1	0	0
357	2.95	2.93525	2.96475	77.23	5.00E-02	5.00E-02	1	1
358	3	2.985	3.015	76.68	5.00E-02	5.00E-02	1	1
359	3	3	3	79.9	1.7	1.7	0	0
360	3.05	3.03475	3.06525	76.29	5.00E-02	5.00E-02	1	1
361	3.068	3.068	3.068	75.24	0.7	0.7	0	0
362	3.1	3.0845	3.1155	75.66	5.00E-02	5.00E-02	1	1
363	3.15	3.13425	3.16575	75.16	5.00E-02	5.00E-02	1	1
364	3.2	3.184	3.216	74.66	5.00E-02	5.00E-02	1	1
365	3.24	3.24	3.24	72.9	1	1	0	0
366	3.25	3.23375	3.26625	74.2	5.00E-02	5.00E-02	1	1
367	3.28	3.2144	3.3456	71.7	2	2	0	0
368	3.3	3.2835	3.3165	73.67	5.00E-02	5.00E-02	1	1
369	3.54	3.54	3.54	69.7	0.5	0.5	0	0
370	3.6	3.6	3.6	76.2	1.8	1.8	0	0
371	3.66	3.5868	3.7332	71.7	2.3	2.3	0	0
372	3.86	3.86	3.86	67.7	0.9	0.9	0	0
373	4	4	4	71	1	1	0	0
374	4.015	4.015	4.015	66.84	0.32	0.32	0	0
375	4.3	4.3	4.3	60.6	0.8	0.8	0	0
376	4.7	4.7	4.7	65.8	0.9	0.9	0	0
377	5.35	5.35	5.35	57.9	2.6	2.6	0	0
378	6	5.898	6.102	59.3	1.1	1.1	1	1
379	6.65	6.65	6.65	59.5	0.5	0.5	0.6	0.6
380	6.94	6.8359	7.0441	58.7	2.8	2.8	0	0
381	7.3	7.3	7.3	58.3	1.3	1.3	0	0
382	8	7.864	8.136	56.4	0.8	0.8	1	1
383	9.14	9.1	9.18	57.51	0.73	0.73	0	0
384	10	10	10	54.7	0.6	0.6	0.6	0.6
385	12	11.796	12.204	51.7	0.8	0.8	1	1
386	13.2	13.2	13.2	51.4	0.5	0.5	0.6	0.6
387	14	13.762	14.238	50.7	0.9	0.9	1	1
388	15	15	15	51	0.7	0.7	0.5	0.5
389	16	15.728	16.272	49.2	0.8	0.8	1	1
390	18	17.694	18.306	50.3	3.6	3.6	1	1
391	20	20	20	49	1.1	1.1	1	1
392	20	20	20	48.2	0.4	0.4	0.5	0.5
393	23	23	23	47.4	0.3	0.3	0.6	0.6
394	25	25	25	46.1	0.6	0.6	1	1
395	25	25	25	47	0.3	0.3	0.5	0.5
396	27.5	27.5	27.5	46.3	0.3	0.3	0.6	0.6
397	30	30	30	47.1	0.6	0.6	1	1
398	30	30	30	45.6	0.3	0.3	0.5	0.5
399	30	30	30	45.4	0.4	0.4	0.5	0.5
400	31	31	31	46.1	0.3	0.3	0.6	0.6
401	32.1	31.9	32.3	45.63	0.2	0.2	0	0
402	33.5	33.5	33.5	45.6	0.3	0.3	0.6	0.6
403	35	35	35	45.5	0.7	0.7	1	1
404	35	35	35	45.3	0.4	0.4	0.5	0.5
405	35	35	35	45.46	0.1	0.1	0.4	0.4
406	37.5	37.5	37.5	44.7	0.3	0.3	0.6	0.6
407	40	40	40	45	0.7	0.7	1	1
408	40	40	40	45	0.4	0.4	0.5	0.5
409	40	40	40	44	0.3	0.3	0.6	0.6
410	42.5	42.5	42.5	44.5	0.3	0.3	0.6	0.6
411	45	45	45	44.4	0.7	0.7	0.5	0.5
412	47.5	47.5	47.5	44.1	0.3	0.3	0.6	0.6
